 Seconds	 Resist. (Ohm)
  69985 	10019.7038 
  69987 	10019.7073 
  69990 	10019.6946 
  69992 	10019.7079 
  69994 	10019.7009 
  69996 	10019.704 
  69998 	10019.7044 
  70000 	10019.7049 
  70002 	10019.7063 
  70005 	10019.7068 
  70007 	10019.7009 
  70009 	10019.7013 
  70011 	10019.7054 
  70013 	10019.6965 
  70015 	10019.7104 
  70017 	10019.7051 
  70019 	10019.6975 
  70021 	10019.7004 
  70024 	10019.7095 
  70026 	10019.6991 
  70028 	10019.7014 
  70030 	10019.7005 
  70032 	10019.6987 
  70034 	10019.7023 
  70036 	10019.6987 
  70039 	10019.6986 
  70041 	10019.6994 
  70043 	10019.6961 
  70045 	10019.7004 
  70047 	10019.7048 
  70049 	10019.692 
  70051 	10019.6906 
  70053 	10019.6891 
  70055 	10019.6996 
  70058 	10019.6931 
  70060 	10019.6887 
  70062 	10019.6974 
  70064 	10019.7056 
  70066 	10019.7076 
  70068 	10019.6918 
  70070 	10019.7016 
  70072 	10019.7002 
  70075 	10019.6914 
  70077 	10019.7096 
  70079 	10019.6995 
  70081 	10019.7025 
  70083 	10019.7123 
  70085 	10019.7083 
  70087 	10019.6984 
  70090 	10019.7089 
  70092 	10019.7079 
  70094 	10019.7012 
  70096 	10019.6963 
  70098 	10019.6969 
  70100 	10019.6968 
  70102 	10019.7071 
  70105 	10019.6958 
  70107 	10019.7017 
  70109 	10019.7011 
  70111 	10019.6921 
  70113 	10019.6834 
  70115 	10019.6907 
  70117 	10019.6776 
  70119 	10019.673 
  70121 	10019.674 
  70124 	10019.6652 
  70126 	10019.6671 
  70128 	10019.6573 
  70130 	10019.6408 
  70132 	10019.6565 
  70134 	10019.6426 
  70136 	10019.6305 
  70138 	10019.6174 
  70141 	10019.6282 
  70143 	10019.6322 
  70145 	10019.6363 
  70147 	10019.6232 
  70149 	10019.6194 
  70151 	10019.6195 
  70153 	10019.6091 
  70155 	10019.6044 
  70158 	10019.6013 
  70160 	10019.5993 
  70162 	10019.5775 
  70164 	10019.5722 
  70166 	10019.5843 
  70168 	10019.5652 
  70170 	10019.5703 
  70172 	10019.5572 
  70175 	10019.567 
  70177 	10019.557 
  70179 	10019.5379 
  70181 	10019.5534 
  70183 	10019.5448 
  70185 	10019.5334 
  70187 	10019.5494 
  70190 	10019.5207 
  70192 	10019.5273 
  70194 	10019.5267 
  70196 	10019.5146 
  70198 	10019.5176 
  70200 	10019.5088 
  70202 	10019.5154 
  70204 	10019.5031 
  70207 	10019.4987 
  70209 	10019.4952 
  70211 	10019.4947 
  70213 	10019.4928 
  70215 	10019.4862 
  70217 	10019.4617 
  70219 	 10019.48 
  70222 	10019.4689 
  70223 	10019.4597 
  70226 	10019.474 
  70228 	10019.474 
  70230 	10019.4692 
  70232 	10019.4593 
  70234 	10019.4722 
  70236 	10019.4666 
  70238 	10019.4811 
  70240 	10019.4664 
  70243 	10019.4691 
  70245 	10019.4694 
  70247 	10019.4752 
  70249 	10019.4692 
  70251 	10019.4546 
  70253 	10019.4615 
  70255 	10019.4809 
  70258 	10019.4837 
  70260 	10019.4738 
  70262 	10019.4666 
  70264 	10019.4695 
  70266 	10019.4846 
  70268 	10019.4692 
  70270 	10019.4744 
  70272 	10019.4815 
  70275 	10019.4706 
  70277 	10019.4697 
  70279 	10019.4733 
  70281 	10019.4928 
  70283 	10019.4787 
  70285 	10019.4792 
  70287 	10019.4771 
  70289 	10019.4867 
  70292 	10019.4812 
  70294 	10019.4841 
  70296 	10019.4844 
  70298 	10019.4792 
  70300 	10019.4853 
  70302 	10019.4743 
  70304 	10019.4824 
  70306 	10019.483 
  70309 	10019.4792 
  70311 	10019.4781 
  70313 	10019.4834 
  70315 	10019.4758 
  70317 	10019.4819 
  70319 	10019.4887 
  70321 	10019.4839 
  70323 	10019.4899 
  70326 	10019.4924 
  70328 	10019.4819 
  70330 	10019.4849 
  70332 	10019.4935 
  70334 	10019.4955 
  70336 	10019.4779 
  70338 	10019.4844 
  70340 	10019.5038 
  70342 	10019.4901 
  70345 	10019.4865 
  70347 	10019.4886 
  70349 	10019.4846 
  70351 	10019.4859 
  70353 	10019.4888 
  70355 	10019.489 
  70357 	10019.4828 
  70360 	10019.4898 
  70362 	10019.4785 
  70364 	10019.4974 
  70366 	10019.499 
  70368 	10019.5026 
  70370 	10019.4819 
  70372 	10019.4914 
  70374 	10019.4981 
  70377 	10019.4955 
  70379 	10019.4818 
  70381 	10019.486 
  70383 	10019.5146 
  70385 	10019.4915 
  70387 	10019.4864 
  70389 	10019.4859 
  70391 	10019.4839 
  70394 	10019.497 
  70396 	10019.4765 
  70398 	10019.4871 
  70400 	10019.5021 
  70402 	10019.4959 
  70404 	10019.4973 
  70406 	10019.4964 
  70408 	10019.4917 
  70411 	10019.5012 
  70413 	10019.4933 
  70415 	10019.4959 
  70417 	10019.4922 
  70419 	10019.4959 
  70421 	10019.4768 
  70423 	10019.5033 
  70425 	10019.4867 
  70428 	10019.4847 
  70430 	10019.5038 
  70432 	10019.4938 
  70434 	10019.4891 
  70436 	10019.4953 
  70438 	10019.5005 
  70440 	10019.4919 
  70442 	10019.4945 
  70445 	10019.4872 
  70447 	10019.4977 
  70449 	10019.4978 
  70451 	10019.4942 
  70453 	10019.4932 
  70455 	10019.4927 
  70457 	10019.4838 
  70459 	10019.4959 
  70462 	10019.4937 
  70464 	10019.4936 
  70466 	10019.4964 
  70468 	10019.5052 
  70470 	10019.4933 
  70472 	10019.5092 
  70474 	10019.5007 
  70476 	10019.5024 
  70479 	10019.5009 
  70481 	10019.4909 
  70483 	10019.4931 
  70485 	10019.4957 
  70487 	10019.5022 
  70489 	10019.503 
  70491 	10019.5056 
  70493 	10019.5034 
  70496 	10019.5003 
  70498 	10019.5083 
  70500 	10019.5082 
  70502 	10019.4908 
  70504 	10019.5015 
  70506 	10019.5009 
  70508 	10019.512 
  70510 	10019.5008 
  70513 	10019.5025 
  70515 	10019.5033 
  70517 	10019.4985 
  70519 	10019.5037 
  70521 	10019.5138 
  70523 	10019.505 
  70525 	10019.4916 
  70527 	10019.5061 
  70530 	10019.5073 
  70532 	10019.4989 
  70534 	10019.5089 
  70536 	10019.5152 
  70538 	10019.5064 
  70540 	10019.5059 
  70542 	10019.5069 
  70544 	10019.5098 
  70547 	10019.5186 
  70549 	10019.507 
  70551 	10019.5037 
  70553 	10019.5044 
  70555 	10019.5088 
  70557 	10019.5041 
  70559 	10019.5087 
  70561 	10019.5121 
  70564 	10019.5156 
  70566 	10019.5135 
  70568 	10019.5154 
  70570 	10019.5198 
  70572 	10019.5174 
  70574 	10019.5118 
  70576 	10019.502 
  70578 	10019.514 
  70581 	10019.5153 
  70583 	10019.5237 
  70585 	10019.5195 
  70587 	10019.5145 
  70589 	10019.5086 
  70591 	10019.5176 
  70593 	10019.5322 
  70596 	10019.5285 
  70598 	10019.5171 
  70600 	10019.5263 
  70602 	10019.5332 
  70604 	10019.5097 
  70606 	10019.5232 
  70608 	10019.5315 
  70610 	10019.5318 
  70612 	10019.5289 
  70615 	10019.5229 
  70617 	10019.5215 
  70619 	10019.5275 
  70621 	10019.517 
  70623 	10019.5305 
  70625 	10019.5367 
  70627 	10019.513 
  70630 	10019.5336 
  70632 	10019.5295 
  70634 	10019.5257 
  70636 	10019.5258 
  70638 	10019.5212 
  70640 	10019.5286 
  70642 	10019.5271 
  70644 	10019.5319 
  70647 	10019.5364 
  70649 	10019.5339 
  70651 	10019.5317 
  70653 	10019.5292 
  70655 	10019.5382 
  70657 	10019.5381 
  70659 	10019.5308 
  70661 	10019.5247 
  70663 	10019.5489 
  70666 	10019.5285 
  70668 	10019.5254 
  70670 	10019.527 
  70672 	10019.5223 
  70674 	10019.5275 
  70676 	10019.5287 
  70678 	10019.5304 
  70681 	10019.5333 
  70683 	10019.5285 
  70685 	10019.5166 
  70687 	10019.5339 
  70689 	10019.5311 
  70691 	10019.5304 
  70693 	10019.5305 
  70695 	10019.5332 
  70698 	10019.528 
  70700 	10019.5259 
  70702 	10019.526 
  70704 	10019.5243 
  70706 	10019.5248 
  70708 	10019.5211 
  70710 	10019.5222 
  70712 	10019.5327 
  70715 	10019.5395 
  70717 	10019.5343 
  70719 	10019.5233 
  70721 	10019.5348 
  70723 	10019.526 
  70725 	10019.5295 
  70727 	10019.535 
  70729 	10019.5385 
  70732 	10019.5451 
  70734 	10019.5385 
  70736 	10019.5347 
  70738 	10019.5382 
  70740 	10019.5443 
  70742 	10019.5344 
  70744 	10019.5283 
  70746 	10019.5372 
  70749 	10019.5381 
  70751 	10019.5394 
  70753 	10019.5345 
  70755 	10019.5446 
  70757 	10019.5171 
  70759 	10019.5332 
  70761 	10019.5376 
  70764 	10019.5497 
  70766 	10019.5352 
  70768 	10019.5351 
  70770 	10019.544 
  70772 	10019.5364 
  70774 	10019.5443 
  70776 	10019.5439 
  70778 	10019.5449 
  70780 	10019.5467 
  70783 	10019.5478 
  70785 	10019.5474 
  70787 	10019.5489 
  70789 	10019.5488 
  70791 	10019.5426 
  70793 	10019.5411 
  70795 	10019.5581 
  70797 	10019.5469 
  70800 	10019.5384 
  70802 	10019.5494 
  70804 	10019.5441 
  70806 	10019.5465 
  70808 	10019.5402 
  70810 	10019.5388 
  70812 	10019.5395 
  70814 	10019.5352 
  70817 	10019.5331 
  70819 	10019.5322 
  70821 	10019.5416 
  70823 	10019.5405 
  70825 	10019.5489 
  70827 	10019.551 
  70829 	10019.5454 
  70832 	10019.5453 
  70834 	10019.5492 
  70836 	10019.545 
  70838 	10019.5416 
  70840 	10019.5454 
  70842 	10019.5466 
  70844 	10019.5324 
  70846 	10019.5451 
  70849 	10019.5488 
  70851 	10019.5378 
  70853 	10019.5442 
  70855 	10019.546 
  70857 	10019.5429 
  70859 	10019.5517 
  70861 	10019.5404 
  70863 	10019.5506 
  70866 	10019.5567 
  70868 	10019.5482 
  70870 	10019.5424 
  70872 	10019.5518 
  70874 	10019.5474 
  70876 	10019.5541 
  70878 	10019.5452 
  70880 	10019.553 
  70883 	10019.5534 
  70885 	10019.5457 
  70887 	10019.5528 
  70889 	10019.5531 
  70891 	10019.5619 
  70893 	10019.5567 
  70895 	10019.5547 
  70897 	10019.5536 
  70899 	10019.5664 
  70902 	10019.5534 
  70904 	10019.5681 
  70906 	10019.5615 
  70908 	10019.5726 
  70910 	10019.5634 
  70912 	10019.5613 
  70914 	10019.5563 
  70917 	10019.5575 
  70919 	10019.5441 
  70921 	10019.5548 
  70923 	10019.5626 
  70925 	10019.5568 
  70927 	10019.5559 
  70929 	10019.5724 
  70931 	10019.5535 
  70934 	10019.5614 
  70936 	10019.5739 
  70938 	10019.5597 
  70940 	10019.543 
  70942 	10019.5609 
  70944 	10019.5575 
  70946 	10019.5621 
  70948 	10019.5655 
  70951 	10019.5661 
  70953 	10019.5515 
  70955 	10019.554 
  70957 	10019.5621 
  70959 	10019.5525 
  70961 	10019.5467 
  70963 	10019.5622 
  70965 	10019.5454 
  70968 	10019.5508 
  70970 	10019.5631 
  70972 	10019.5663 
  70974 	10019.5645 
  70976 	10019.559 
  70978 	10019.5496 
  70980 	10019.5584 
  70982 	10019.5617 
  70985 	10019.5643 
  70987 	10019.5601 
  70989 	10019.5789 
  70991 	10019.5644 
  70993 	10019.5549 
  70995 	10019.5817 
  70997 	10019.5713 
  70999 	10019.5561 
  71002 	10019.5728 
  71004 	10019.561 
  71006 	10019.569 
  71008 	10019.574 
  71010 	10019.5611 
  71012 	10019.5681 
  71014 	10019.5488 
  71016 	10019.5764 
  71019 	10019.5762 
  71021 	10019.5484 
  71023 	10019.5694 
  71025 	10019.5864 
  71027 	10019.5722 
  71029 	10019.5623 
  71031 	10019.5749 
  71033 	10019.552 
  71036 	10019.5723 
  71038 	10019.5702 
  71040 	10019.5592 
  71042 	10019.5715 
  71044 	10019.5745 
  71046 	10019.5565 
  71048 	10019.5665 
  71050 	10019.5725 
  71053 	10019.5642 
  71055 	10019.5636 
  71057 	10019.5753 
  71059 	10019.5866 
  71061 	10019.5697 
  71063 	10019.5668 
  71065 	10019.5755 
  71068 	10019.5775 
  71070 	10019.5662 
  71072 	10019.5784 
  71074 	10019.5765 
  71076 	10019.5561 
  71078 	10019.5643 
  71080 	10019.5545 
  71082 	10019.5592 
  71084 	10019.5762 
  71087 	10019.5618 
  71089 	10019.561 
  71091 	10019.5609 
  71093 	10019.5669 
  71095 	10019.557 
  71097 	10019.5727 
  71099 	10019.5679 
  71102 	10019.5595 
  71104 	10019.568 
  71106 	10019.5763 
  71108 	10019.5749 
  71110 	10019.5787 
  71112 	10019.5761 
  71114 	10019.5713 
  71116 	 10019.57 
  71118 	10019.5782 
  71121 	10019.5657 
  71123 	10019.5723 
  71125 	10019.5754 
  71127 	10019.5789 
  71129 	10019.5722 
  71131 	10019.569 
  71133 	10019.5607 
  71136 	10019.5657 
  71138 	 10019.58 
  71140 	10019.5688 
  71142 	10019.5796 
  71144 	10019.5856 
  71146 	10019.5646 
  71148 	10019.5736 
  71150 	10019.5703 
  71152 	10019.5761 
  71155 	10019.569 
  71157 	10019.5715 
  71159 	10019.5826 
  71161 	10019.5703 
  71163 	10019.5774 
  71165 	10019.5698 
  71167 	10019.5758 
  71169 	10019.5785 
  71172 	10019.5648 
  71174 	10019.5727 
  71176 	10019.5773 
  71178 	10019.5833 
  71180 	10019.5744 
  71182 	10019.5808 
  71184 	10019.5712 
  71186 	10019.5871 
  71189 	10019.5755 
  71191 	10019.5762 
  71193 	10019.5709 
  71195 	10019.5691 
  71197 	10019.5853 
  71199 	10019.5691 
  71201 	10019.5758 
  71204 	10019.5877 
  71206 	10019.5798 
  71208 	10019.5856 
  71210 	10019.584 
  71212 	10019.5931 
  71214 	10019.5877 
  71216 	10019.5764 
  71218 	10019.5821 
  71221 	10019.5763 
  71223 	10019.5908 
  71225 	10019.5877 
  71227 	10019.5889 
  71229 	10019.5974 
  71231 	10019.5768 
  71233 	10019.5845 
  71235 	10019.5837 
  71237 	10019.595 
  71240 	10019.5799 
  71242 	10019.5804 
  71244 	10019.5896 
  71246 	10019.5951 
  71248 	10019.5875 
  71250 	10019.586 
  71252 	10019.5917 
  71255 	10019.5817 
  71257 	10019.5847 
  71259 	10019.5854 
  71261 	10019.577 
  71263 	10019.5886 
  71265 	10019.5787 
  71267 	10019.5784 
  71269 	10019.5863 
  71272 	10019.5965 
  71274 	10019.5819 
  71276 	10019.5796 
  71278 	10019.5793 
  71280 	10019.5928 
  71282 	10019.5758 
  71284 	10019.5863 
  71286 	10019.5858 
  71289 	10019.588 
  71291 	10019.5889 
  71293 	10019.586 
  71295 	10019.5898 
  71297 	10019.5856 
  71299 	 10019.58 
  71301 	10019.588 
  71303 	10019.5921 
  71306 	10019.5855 
  71308 	10019.5848 
  71310 	10019.5887 
  71312 	10019.5806 
  71314 	10019.5892 
  71316 	10019.5908 
  71318 	10019.5914 
  71320 	10019.5962 
  71323 	10019.5863 
  71325 	10019.593 
  71327 	10019.5908 
  71329 	10019.5982 
  71331 	10019.5857 
  71333 	10019.587 
  71335 	10019.5865 
  71337 	10019.5841 
  71340 	10019.5871 
  71342 	10019.5843 
  71344 	10019.5948 
  71346 	10019.5897 
  71348 	10019.6044 
  71350 	10019.5952 
  71352 	10019.5876 
  71355 	10019.5932 
  71357 	10019.5873 
  71359 	10019.5937 
  71361 	10019.5926 
  71363 	10019.5823 
  71365 	10019.5882 
  71367 	10019.5955 
  71369 	10019.5944 
  71371 	10019.5975 
  71374 	10019.5955 
  71376 	10019.5997 
  71378 	10019.5907 
  71380 	10019.5913 
  71382 	10019.6019 
  71384 	10019.5995 
  71386 	10019.5988 
  71388 	10019.5962 
  71391 	10019.6138 
  71393 	10019.5976 
  71395 	10019.5957 
  71397 	10019.6025 
  71399 	10019.6017 
  71401 	10019.6009 
  71403 	10019.6009 
  71405 	10019.6027 
  71408 	10019.6065 
  71410 	10019.6024 
  71412 	10019.6033 
  71414 	10019.5979 
  71416 	10019.6124 
  71418 	10019.6028 
  71420 	10019.5986 
  71423 	10019.5974 
  71425 	10019.6027 
  71427 	10019.6073 
  71429 	10019.5997 
  71431 	10019.5915 
  71433 	10019.614 
  71435 	10019.5987 
  71437 	10019.6075 
  71440 	10019.6117 
  71442 	10019.5968 
  71444 	10019.6142 
  71446 	10019.6058 
  71448 	10019.6233 
  71450 	10019.5951 
  71452 	10019.6123 
  71454 	10019.5896 
  71457 	10019.5897 
  71459 	10019.6167 
  71461 	10019.5942 
  71463 	10019.5981 
  71465 	10019.5818 
  71467 	10019.575 
  71469 	10019.5928 
  71471 	10019.5608 
  71474 	10019.5739 
  71476 	10019.572 
  71478 	10019.5626 
  71480 	10019.5716 
  71482 	10019.5471 
  71484 	10019.5651 
  71486 	10019.5446 
  71488 	 10019.53 
  71491 	10019.5428 
  71493 	10019.5258 
  71495 	10019.5332 
  71497 	10019.5416 
  71499 	10019.5132 
  71501 	10019.5365 
  71503 	10019.5111 
  71505 	10019.5135 
  71508 	10019.5074 
  71510 	10019.4797 
  71512 	10019.5232 
  71514 	10019.4949 
  71516 	10019.4821 
  71518 	10019.4835 
  71520 	10019.4707 
  71523 	10019.4963 
  71525 	10019.4751 
  71527 	10019.4904 
  71529 	10019.4703 
  71531 	10019.4644 
  71533 	10019.464 
  71535 	10019.4459 
  71537 	10019.4626 
  71539 	10019.4269 
  71542 	10019.4544 
  71544 	10019.4106 
  71546 	10019.4448 
  71548 	10019.4089 
  71550 	10019.432 
  71552 	10019.3971 
  71554 	10019.4205 
  71557 	10019.4142 
  71559 	10019.4068 
  71561 	10019.4257 
  71563 	10019.3948 
  71565 	10019.4012 
  71567 	10019.3779 
  71569 	10019.3988 
  71572 	10019.3824 
  71574 	10019.3947 
  71576 	10019.3824 
  71578 	10019.3766 
  71580 	10019.3861 
  71582 	10019.3605 
  71584 	10019.3766 
  71586 	10019.384 
  71588 	10019.3634 
  71591 	10019.3874 
  71593 	10019.3779 
  71595 	10019.3659 
  71597 	10019.3839 
  71599 	10019.369 
  71601 	10019.3648 
  71603 	10019.3878 
  71605 	10019.3832 
  71607 	10019.3684 
  71610 	10019.3887 
  71612 	10019.3941 
  71614 	10019.3836 
  71616 	10019.4049 
  71618 	10019.3723 
  71620 	10019.3763 
  71622 	10019.3838 
  71625 	10019.3827 
  71627 	10019.379 
  71629 	10019.3773 
  71631 	10019.3842 
  71633 	10019.3827 
  71635 	10019.3932 
  71637 	10019.3778 
  71639 	10019.3817 
  71641 	10019.4018 
  71644 	10019.3666 
  71646 	10019.3902 
  71648 	10019.3864 
  71650 	10019.3741 
  71652 	10019.3895 
  71654 	10019.3738 
  71656 	10019.384 
  71659 	10019.3964 
  71661 	10019.382 
  71663 	10019.3683 
  71665 	10019.3961 
  71667 	10019.394 
  71669 	10019.3765 
  71671 	10019.4073 
  71673 	10019.3945 
  71676 	10019.3685 
  71678 	10019.4017 
  71680 	10019.3844 
  71682 	10019.381 
  71684 	10019.4084 
  71686 	10019.4034 
  71688 	10019.3726 
  71690 	10019.4028 
  71693 	10019.399 
  71695 	10019.393 
  71697 	10019.3973 
  71699 	10019.3985 
  71701 	10019.3767 
  71703 	10019.3947 
  71705 	10019.4024 
  71707 	10019.4053 
  71710 	10019.3939 
  71712 	10019.414 
  71714 	10019.3813 
  71716 	10019.399 
  71718 	10019.414 
  71720 	10019.409 
  71722 	10019.3906 
  71724 	10019.4054 
  71727 	10019.4064 
  71729 	10019.3994 
  71731 	10019.4245 
  71733 	10019.4072 
  71735 	10019.403 
  71737 	10019.4256 
  71739 	10019.4082 
  71741 	10019.4019 
  71744 	10019.4091 
  71746 	10019.4099 
  71748 	10019.4209 
  71750 	10019.4164 
  71752 	10019.4003 
  71754 	10019.4114 
  71756 	10019.4106 
  71758 	10019.4095 
  71761 	10019.4167 
  71763 	10019.4153 
  71765 	10019.4107 
  71767 	10019.4181 
  71769 	10019.4269 
  71771 	10019.4191 
  71773 	10019.4117 
  71775 	10019.4204 
  71778 	 10019.42 
  71780 	10019.4015 
  71782 	10019.4184 
  71784 	10019.3957 
  71786 	10019.4096 
  71788 	10019.4054 
  71790 	10019.4139 
  71792 	10019.4048 
  71795 	10019.4129 
  71797 	10019.4061 
  71799 	10019.4268 
  71801 	10019.4134 
  71803 	10019.4162 
  71805 	10019.4188 
  71807 	10019.4192 
  71809 	10019.4226 
  71812 	10019.4106 
  71814 	10019.4137 
  71816 	10019.4143 
  71818 	10019.4201 
  71820 	10019.4168 
  71822 	10019.4274 
  71824 	10019.4172 
  71826 	10019.4095 
  71829 	10019.4213 
  71831 	10019.4224 
  71833 	10019.4227 
  71835 	10019.4218 
  71837 	10019.4299 
  71839 	10019.4268 
  71841 	10019.4117 
  71843 	10019.4156 
  71846 	10019.4114 
  71848 	10019.4113 
  71850 	10019.4327 
  71852 	10019.414 
  71854 	10019.427 
  71856 	10019.4257 
  71858 	10019.4252 
  71861 	10019.4246 
  71863 	10019.4279 
  71865 	10019.433 
  71867 	10019.4355 
  71869 	10019.416 
  71871 	10019.4234 
  71873 	10019.4335 
  71875 	10019.413 
  71877 	10019.4234 
  71880 	10019.4283 
  71882 	10019.4195 
  71884 	10019.4267 
  71886 	10019.4342 
  71888 	 10019.43 
  71890 	10019.4302 
  71892 	10019.4354 
  71894 	10019.422 
  71897 	10019.4284 
  71899 	10019.4241 
  71901 	10019.4496 
  71903 	10019.4306 
  71905 	10019.4263 
  71907 	10019.4331 
  71909 	10019.4391 
  71912 	10019.4388 
  71914 	10019.4375 
  71916 	10019.4373 
  71918 	10019.4326 
  71920 	10019.4426 
  71922 	10019.4374 
  71924 	10019.4425 
  71926 	10019.4395 
  71929 	10019.439 
  71931 	10019.4357 
  71933 	10019.4364 
  71935 	10019.4391 
  71937 	10019.4541 
  71939 	10019.4443 
  71941 	10019.4514 
  71943 	10019.4351 
  71946 	10019.4451 
  71948 	10019.4416 
  71950 	10019.4459 
  71952 	10019.4364 
  71954 	10019.4515 
  71956 	10019.4402 
  71958 	10019.4381 
  71960 	10019.4383 
  71963 	10019.4504 
  71965 	10019.4392 
  71967 	10019.4392 
  71969 	10019.4467 
  71971 	10019.4496 
  71973 	10019.438 
  71975 	10019.4579 
  71977 	10019.4485 
  71979 	10019.4507 
  71982 	10019.4541 
  71984 	10019.448 
  71986 	10019.4523 
  71988 	10019.4523 
  71990 	10019.4469 
  71992 	10019.4501 
  71994 	10019.4194 
  71997 	10019.4834 
  71999 	10019.4458 
  72001 	10019.4538 
  72003 	10019.4726 
  72005 	10019.4528 
  72007 	10019.4682 
  72009 	10019.4579 
  72011 	10019.449 
  72014 	10019.452 
  72016 	10019.4739 
  72018 	10019.4697 
  72020 	10019.4559 
  72022 	10019.4649 
  72024 	10019.4534 
  72026 	10019.4549 
  72028 	10019.4749 
  72031 	10019.4583 
  72033 	10019.4415 
  72035 	10019.4582 
  72037 	10019.4582 
  72039 	10019.4606 
  72041 	10019.462 
  72043 	10019.4637 
  72045 	10019.4643 
  72048 	10019.4585 
  72050 	10019.4553 
  72052 	10019.4571 
  72054 	10019.483 
  72056 	10019.4566 
  72058 	10019.4725 
  72060 	10019.4604 
  72062 	10019.4683 
  72065 	10019.4791 
  72067 	10019.4586 
  72069 	10019.4701 
  72071 	10019.4761 
  72073 	10019.4721 
  72075 	10019.4732 
  72077 	10019.4688 
  72080 	10019.482 
  72082 	10019.4704 
  72084 	10019.4723 
  72086 	10019.4674 
  72088 	10019.4683 
  72090 	10019.4725 
  72092 	10019.475 
  72094 	10019.4757 
  72096 	10019.4771 
  72099 	10019.4816 
  72101 	10019.4739 
  72103 	10019.4625 
  72105 	10019.4935 
  72107 	10019.4659 
  72109 	10019.4667 
  72111 	10019.472 
  72113 	10019.4748 
  72116 	10019.4765 
  72118 	10019.4772 
  72120 	10019.4706 
  72122 	10019.4767 
  72124 	10019.4827 
  72126 	10019.4762 
  72128 	10019.4769 
  72130 	10019.4732 
  72133 	10019.4816 
  72135 	10019.482 
  72137 	10019.4824 
  72139 	10019.4843 
  72141 	10019.4869 
  72143 	10019.4818 
  72145 	10019.4871 
  72148 	10019.4888 
  72150 	10019.4829 
  72152 	10019.4872 
  72154 	10019.4715 
  72156 	10019.4909 
  72158 	10019.4725 
  72160 	10019.4851 
  72162 	10019.4779 
  72165 	10019.4847 
  72167 	10019.4738 
  72169 	10019.4906 
  72171 	10019.4887 
  72173 	10019.4835 
  72175 	10019.4925 
  72177 	10019.4874 
  72179 	10019.4917 
  72182 	10019.4778 
  72184 	10019.4784 
  72186 	10019.4697 
  72188 	10019.487 
  72190 	10019.4896 
  72192 	10019.4877 
  72194 	10019.494 
  72196 	10019.4895 
  72199 	10019.5006 
  72201 	10019.478 
  72203 	10019.5091 
  72205 	10019.495 
  72207 	10019.4948 
  72209 	10019.4942 
  72211 	10019.4989 
  72213 	10019.4976 
  72216 	10019.4887 
  72218 	10019.5137 
  72220 	10019.5167 
  72222 	10019.5126 
  72224 	10019.4939 
  72226 	10019.4962 
  72228 	10019.5113 
  72231 	10019.5004 
  72233 	10019.4967 
  72235 	10019.4965 
  72237 	  10019.5 
  72239 	10019.4986 
  72241 	10019.4967 
  72243 	10019.4977 
  72245 	10019.5006 
  72247 	10019.4972 
  72250 	10019.5068 
  72252 	10019.4991 
  72254 	10019.496 
  72256 	10019.5011 
  72258 	10019.4989 
  72260 	10019.4928 
  72262 	10019.506 
  72264 	10019.4939 
  72267 	10019.5003 
  72269 	10019.499 
  72271 	10019.5032 
  72273 	10019.4997 
  72275 	10019.4993 
  72277 	10019.4914 
  72279 	10019.499 
  72281 	10019.5035 
  72284 	10019.5005 
  72286 	10019.4965 
  72288 	10019.5053 
  72290 	10019.506 
  72292 	10019.504 
  72294 	10019.5013 
  72296 	10019.5036 
  72299 	10019.5157 
  72301 	10019.5044 
  72303 	10019.4984 
  72305 	10019.5049 
  72307 	10019.4987 
  72309 	10019.5122 
  72311 	10019.4987 
  72313 	10019.5138 
  72315 	10019.5099 
  72318 	10019.5051 
  72320 	10019.5091 
  72322 	10019.5039 
  72324 	10019.5056 
  72326 	10019.5052 
  72328 	10019.5107 
  72330 	10019.5035 
  72333 	10019.5187 
  72335 	10019.5174 
  72337 	10019.5077 
  72339 	10019.511 
  72341 	10019.5244 
  72343 	10019.5077 
  72345 	10019.5135 
  72347 	10019.5118 
  72350 	10019.5149 
  72352 	10019.5118 
  72354 	10019.5173 
  72356 	10019.4963 
  72358 	10019.5069 
  72360 	10019.5181 
  72362 	10019.5189 
  72364 	10019.5073 
  72367 	10019.513 
  72369 	10019.5169 
  72371 	10019.5167 
  72373 	10019.5073 
  72375 	10019.5102 
  72377 	10019.5134 
  72379 	10019.523 
  72381 	10019.519 
  72384 	10019.5237 
  72386 	10019.5185 
  72388 	10019.526 
  72390 	10019.5115 
  72392 	10019.5153 
  72394 	10019.5159 
  72396 	10019.5326 
  72398 	10019.5375 
  72401 	10019.5244 
  72403 	10019.5101 
  72405 	10019.5287 
  72407 	10019.513 
  72409 	10019.507 
  72411 	10019.5278 
  72413 	10019.5251 
  72415 	10019.5175 
  72418 	10019.5165 
  72420 	10019.5279 
  72422 	10019.5289 
  72424 	10019.5155 
  72426 	10019.5206 
  72428 	10019.5255 
  72430 	10019.5251 
  72432 	10019.5418 
  72435 	10019.5366 
  72437 	10019.5269 
  72439 	10019.5315 
  72441 	10019.5259 
  72443 	10019.5285 
  72445 	10019.5317 
  72447 	10019.5224 
  72449 	10019.528 
  72452 	10019.5396 
  72454 	10019.5266 
  72456 	10019.5219 
  72458 	 10019.53 
  72460 	10019.5316 
  72462 	10019.5308 
  72464 	10019.5275 
  72466 	10019.5269 
  72469 	10019.5358 
  72471 	10019.5316 
  72473 	10019.5418 
  72475 	10019.5362 
  72477 	10019.5267 
  72479 	10019.5332 
