 Seconds	 Resist. (Ohm)
  51758 	10020.7945 
  51761 	10020.7978 
  51763 	10020.7963 
  51765 	10020.7898 
  51767 	10020.7792 
  51769 	10020.8055 
  51771 	10020.801 
  51773 	10020.8034 
  51775 	10020.7987 
  51778 	10020.7778 
  51780 	10020.7881 
  51782 	10020.8077 
  51784 	10020.8131 
  51786 	10020.8113 
  51788 	10020.7845 
  51790 	10020.7904 
  51792 	10020.7767 
  51795 	10020.773 
  51797 	10020.805 
  51799 	10020.798 
  51801 	10020.804 
  51803 	10020.8086 
  51805 	10020.8098 
  51807 	10020.7949 
  51809 	10020.793 
  51812 	10020.775 
  51814 	10020.7773 
  51816 	10020.7885 
  51818 	10020.8036 
  51820 	10020.8114 
  51822 	10020.8065 
  51824 	10020.7846 
  51826 	10020.7725 
  51829 	10020.7997 
  51831 	10020.8066 
  51833 	10020.7988 
  51835 	10020.8034 
  51837 	10020.794 
  51839 	10020.8126 
  51841 	10020.8101 
  51843 	10020.8148 
  51846 	10020.7888 
  51848 	10020.7935 
  51850 	10020.7985 
  51852 	10020.8031 
  51854 	10020.818 
  51856 	10020.7944 
  51858 	10020.7979 
  51860 	10020.7868 
  51863 	10020.8246 
  51865 	10020.8194 
  51867 	10020.8091 
  51869 	10020.7953 
  51871 	10020.7911 
  51873 	10020.7742 
  51875 	10020.7917 
  51877 	10020.8117 
  51880 	10020.8202 
  51882 	10020.8088 
  51884 	10020.8032 
  51886 	10020.7951 
  51888 	10020.8194 
  51890 	10020.8315 
  51892 	10020.8017 
  51894 	10020.7962 
  51897 	10020.7978 
  51899 	10020.8031 
  51901 	10020.8227 
  51903 	10020.7814 
  51905 	10020.7986 
  51907 	10020.8176 
  51909 	10020.8133 
  51911 	10020.7984 
  51914 	10020.8063 
  51916 	10020.7836 
  51918 	10020.8024 
  51920 	10020.8216 
  51922 	10020.8153 
  51924 	10020.8173 
  51926 	10020.7966 
  51928 	10020.7942 
  51931 	10020.8029 
  51933 	10020.7956 
  51935 	10020.8144 
  51937 	10020.8219 
  51939 	10020.821 
  51941 	10020.8071 
  51943 	10020.806 
  51945 	10020.8187 
  51948 	10020.8151 
  51950 	10020.7991 
  51952 	10020.7852 
  51954 	10020.7981 
  51956 	10020.8225 
  51958 	10020.8271 
  51960 	10020.7983 
  51962 	10020.7888 
  51965 	10020.7979 
  51967 	10020.8146 
  51969 	10020.8079 
  51971 	10020.7842 
  51973 	10020.7871 
  51975 	10020.7811 
  51977 	10020.8183 
  51979 	10020.8167 
  51982 	10020.8086 
  51984 	10020.8143 
  51986 	10020.7927 
  51988 	10020.7819 
  51990 	10020.7877 
  51992 	10020.8137 
  51994 	10020.8158 
  51996 	10020.8353 
  51999 	10020.8236 
  52001 	10020.821 
  52003 	10020.7891 
  52005 	10020.7845 
  52007 	10020.7905 
  52009 	10020.825 
  52011 	10020.8095 
  52014 	10020.8158 
  52016 	10020.8026 
  52018 	10020.7948 
  52020 	10020.8036 
  52022 	10020.8107 
  52024 	10020.8097 
  52026 	10020.7931 
  52028 	 10020.79 
  52030 	10020.7852 
  52033 	10020.8256 
  52035 	10020.8244 
  52037 	10020.7987 
  52039 	10020.7865 
  52041 	10020.7925 
  52043 	10020.8051 
  52045 	10020.8088 
  52047 	10020.8123 
  52050 	10020.7918 
  52052 	10020.7929 
  52054 	10020.8072 
  52056 	10020.8034 
  52058 	10020.804 
  52060 	10020.7884 
  52062 	10020.7959 
  52064 	10020.7985 
  52067 	10020.8133 
  52069 	10020.8237 
  52071 	10020.8132 
  52073 	10020.7919 
  52075 	10020.7992 
  52077 	10020.8056 
  52079 	10020.8132 
  52081 	10020.8133 
  52084 	10020.8051 
  52086 	10020.7938 
  52088 	10020.7895 
  52090 	10020.792 
  52092 	10020.8138 
  52094 	10020.8168 
  52096 	10020.8084 
  52098 	10020.8021 
  52101 	10020.8107 
  52103 	10020.8107 
  52105 	10020.8037 
  52107 	10020.8224 
  52109 	10020.8117 
  52111 	10020.8158 
  52113 	10020.8119 
  52115 	10020.8082 
  52118 	10020.8195 
  52120 	10020.8156 
  52122 	10020.8129 
  52124 	10020.7921 
  52126 	10020.8059 
  52128 	10020.8179 
  52130 	10020.8107 
  52133 	10020.801 
  52135 	10020.8047 
  52137 	10020.822 
  52139 	10020.8152 
  52141 	10020.8042 
  52143 	10020.8094 
  52145 	10020.8155 
  52147 	10020.8193 
  52149 	10020.807 
  52152 	10020.8109 
  52154 	10020.8126 
  52156 	10020.8093 
  52158 	10020.7968 
  52160 	10020.8064 
  52162 	10020.8271 
  52164 	10020.825 
  52166 	10020.8301 
  52169 	10020.8168 
  52171 	10020.8007 
  52173 	10020.8014 
  52175 	10020.8151 
  52177 	10020.8101 
  52179 	10020.8159 
  52181 	10020.8067 
  52184 	10020.8064 
  52186 	10020.8265 
  52188 	10020.8162 
  52190 	10020.8118 
  52192 	 10020.79 
  52194 	10020.792 
  52196 	10020.7984 
  52198 	10020.8189 
  52200 	10020.8108 
  52203 	10020.7971 
  52205 	10020.7903 
  52207 	10020.816 
  52209 	10020.8165 
  52211 	10020.799 
  52213 	10020.8008 
  52215 	10020.8038 
  52218 	10020.8182 
  52220 	10020.8125 
  52222 	10020.7998 
  52224 	10020.788 
  52226 	10020.7933 
  52228 	10020.8255 
  52230 	10020.8149 
  52232 	10020.8008 
  52235 	10020.7905 
  52237 	10020.8105 
  52239 	10020.8184 
  52241 	10020.8118 
  52243 	10020.8126 
  52245 	10020.8039 
  52247 	10020.7984 
  52249 	10020.8105 
  52252 	10020.8167 
  52254 	10020.8092 
  52256 	10020.8091 
  52258 	10020.8125 
  52260 	10020.8328 
  52262 	10020.8077 
  52264 	10020.8136 
  52266 	10020.8011 
  52268 	10020.7999 
  52271 	10020.8125 
  52273 	10020.8198 
  52275 	10020.8012 
  52277 	10020.8094 
  52279 	10020.8217 
  52281 	10020.8175 
  52283 	10020.7968 
  52286 	10020.7922 
  52288 	10020.8304 
  52290 	10020.8296 
  52292 	10020.8074 
  52294 	10020.7982 
  52296 	10020.8143 
  52298 	10020.8197 
  52300 	10020.8159 
  52303 	10020.8022 
  52305 	10020.8101 
  52307 	10020.8047 
  52309 	10020.8009 
  52311 	10020.8158 
  52313 	10020.8144 
  52315 	10020.8156 
  52317 	10020.8073 
  52320 	10020.8161 
  52322 	10020.8037 
  52324 	10020.7993 
  52326 	10020.8106 
  52328 	10020.804 
  52330 	10020.8016 
  52332 	10020.8055 
  52334 	10020.7964 
  52337 	10020.8005 
  52339 	10020.8011 
  52341 	10020.812 
  52343 	10020.8096 
  52345 	10020.8078 
  52347 	10020.7978 
  52349 	10020.8069 
  52351 	10020.8068 
  52354 	10020.7998 
  52356 	10020.8019 
  52358 	10020.8072 
  52360 	10020.8138 
  52362 	10020.8088 
  52364 	10020.8087 
  52366 	10020.8079 
  52368 	10020.8205 
  52371 	10020.8156 
  52373 	10020.8186 
  52375 	10020.8046 
  52377 	10020.8206 
  52379 	10020.8209 
  52381 	10020.8037 
  52383 	10020.8009 
  52385 	10020.7974 
  52388 	10020.7994 
  52390 	10020.801 
  52392 	10020.8026 
  52394 	10020.8029 
  52396 	10020.7939 
  52398 	10020.7995 
  52400 	10020.8082 
  52402 	10020.8036 
  52405 	10020.8119 
  52407 	10020.8089 
  52409 	10020.7963 
  52411 	10020.8085 
  52413 	10020.8041 
  52415 	10020.8164 
  52417 	10020.8136 
  52419 	10020.8149 
  52422 	10020.811 
  52424 	10020.8188 
  52426 	10020.8285 
  52428 	10020.8027 
  52430 	10020.8091 
  52432 	10020.8185 
  52434 	10020.8189 
  52436 	10020.8194 
  52439 	10020.8164 
  52441 	10020.8196 
  52443 	10020.8184 
  52445 	10020.8096 
  52447 	10020.8209 
  52449 	10020.8116 
  52451 	10020.8201 
  52453 	10020.8135 
  52456 	10020.8192 
  52458 	10020.8151 
  52460 	10020.8149 
  52462 	10020.8133 
  52464 	10020.8144 
  52466 	10020.8107 
  52468 	10020.8116 
  52470 	10020.8119 
  52473 	10020.8167 
  52475 	10020.8037 
  52477 	10020.8126 
  52479 	10020.8188 
  52481 	10020.8107 
  52483 	10020.8173 
  52485 	10020.8162 
  52487 	10020.8187 
  52490 	10020.812 
  52492 	10020.8248 
  52494 	10020.8232 
  52496 	10020.8287 
  52498 	10020.8041 
  52500 	10020.814 
  52502 	10020.8184 
  52505 	10020.8133 
  52507 	10020.8024 
  52509 	10020.8017 
  52511 	10020.805 
  52513 	10020.8181 
  52515 	10020.8085 
  52517 	10020.8055 
  52519 	10020.8166 
  52521 	10020.8208 
  52524 	10020.8104 
  52526 	10020.8045 
  52528 	10020.816 
  52530 	10020.8236 
  52532 	10020.8118 
  52534 	10020.8046 
  52536 	10020.8011 
  52538 	10020.8267 
  52541 	10020.8182 
  52543 	10020.8073 
  52545 	10020.8093 
  52547 	10020.8183 
  52549 	10020.8106 
  52551 	10020.8163 
  52553 	10020.8158 
  52556 	10020.8149 
  52558 	10020.8179 
  52560 	10020.8183 
  52562 	 10020.82 
  52564 	10020.8082 
  52566 	10020.7933 
  52568 	10020.8077 
  52570 	10020.8035 
  52573 	10020.8126 
  52575 	10020.8146 
  52577 	10020.8157 
  52579 	10020.8056 
  52581 	 10020.81 
  52583 	10020.8106 
  52585 	10020.8139 
  52587 	10020.8097 
  52589 	10020.8082 
  52592 	10020.8154 
  52594 	10020.8062 
  52596 	10020.8073 
  52598 	10020.8176 
  52600 	10020.8116 
  52602 	10020.819 
  52604 	10020.8143 
  52606 	10020.8153 
  52609 	 10020.81 
  52611 	10020.8202 
  52613 	 10020.82 
  52615 	10020.8181 
  52617 	10020.8246 
  52619 	10020.8185 
  52621 	10020.8227 
  52624 	10020.8116 
  52626 	10020.8107 
  52628 	10020.8157 
  52630 	10020.8188 
  52632 	10020.8112 
  52634 	10020.8035 
  52636 	10020.8171 
  52638 	10020.8217 
  52640 	10020.8071 
  52643 	10020.8091 
  52645 	10020.823 
  52647 	10020.8236 
  52649 	10020.8231 
  52651 	10020.8214 
  52653 	10020.8209 
  52655 	10020.8244 
  52658 	10020.8143 
  52660 	10020.8164 
  52662 	10020.8283 
  52664 	10020.8274 
  52666 	10020.8293 
  52668 	10020.8247 
  52670 	10020.8237 
  52672 	10020.8367 
  52675 	10020.829 
  52677 	10020.8099 
  52679 	10020.8279 
  52681 	10020.8238 
  52683 	10020.8371 
  52685 	10020.8222 
  52687 	10020.8266 
  52689 	10020.8222 
  52692 	10020.8173 
  52694 	10020.8227 
  52696 	10020.8188 
  52698 	10020.8214 
  52700 	10020.8138 
  52702 	10020.8358 
  52704 	10020.8269 
  52706 	10020.8261 
  52709 	10020.8256 
  52711 	10020.8332 
  52713 	10020.8261 
  52715 	10020.8119 
  52717 	10020.8113 
  52719 	10020.8274 
  52721 	10020.8255 
  52723 	10020.8312 
  52726 	10020.8252 
  52728 	10020.8294 
  52730 	10020.8316 
  52732 	10020.826 
  52734 	10020.8205 
  52736 	10020.8233 
  52738 	10020.8282 
  52740 	10020.8351 
  52743 	10020.8295 
  52745 	10020.8297 
  52747 	10020.8126 
  52749 	10020.8258 
  52751 	10020.8266 
  52753 	10020.8281 
  52755 	10020.8254 
  52757 	10020.8245 
  52760 	10020.8277 
  52762 	10020.8206 
  52764 	10020.8243 
  52766 	10020.8351 
  52768 	10020.8222 
  52770 	10020.8217 
  52772 	10020.8282 
  52774 	10020.8237 
  52777 	10020.8233 
  52779 	10020.8178 
  52781 	10020.8232 
  52783 	10020.8255 
  52785 	10020.8242 
  52787 	10020.8279 
  52789 	10020.8251 
  52791 	10020.8205 
  52794 	10020.825 
  52796 	10020.8236 
  52798 	10020.8312 
  52800 	10020.8256 
  52802 	10020.8338 
  52804 	 10020.83 
  52806 	10020.8243 
  52808 	10020.8273 
  52811 	10020.822 
  52813 	10020.8281 
  52815 	10020.8277 
  52817 	10020.8312 
  52819 	10020.8354 
  52821 	10020.8344 
  52823 	10020.8247 
  52825 	10020.833 
  52828 	10020.8259 
  52830 	10020.8304 
  52832 	10020.833 
  52834 	10020.8258 
  52836 	10020.8307 
  52838 	10020.8298 
  52840 	10020.8328 
  52842 	10020.8302 
  52845 	10020.8387 
  52847 	10020.8227 
  52849 	10020.8175 
  52851 	10020.8229 
  52853 	10020.8395 
  52855 	10020.8327 
  52857 	10020.8266 
  52859 	10020.8304 
  52862 	10020.8258 
  52864 	10020.8287 
  52866 	10020.8297 
  52868 	10020.8371 
  52870 	10020.8287 
  52872 	10020.8429 
  52874 	10020.8321 
  52877 	10020.8409 
  52879 	10020.8309 
  52881 	10020.8317 
  52883 	10020.8306 
  52885 	10020.8343 
  52887 	10020.8317 
  52889 	10020.8243 
  52891 	10020.8353 
  52893 	10020.8242 
  52896 	10020.8341 
  52898 	10020.8354 
  52900 	10020.8244 
  52902 	10020.8368 
  52904 	10020.8287 
  52906 	10020.8303 
  52908 	10020.8295 
  52910 	10020.828 
  52913 	10020.8394 
  52915 	10020.832 
  52917 	10020.8277 
  52919 	10020.8311 
  52921 	10020.8274 
  52923 	10020.8373 
  52925 	10020.8337 
  52927 	10020.8298 
  52930 	10020.8375 
  52932 	10020.8416 
  52934 	10020.8298 
  52936 	10020.8373 
  52938 	 10020.83 
  52940 	10020.8308 
  52942 	10020.8379 
  52944 	10020.8328 
  52947 	10020.8282 
  52949 	10020.8357 
  52951 	10020.8337 
  52953 	10020.8261 
  52955 	10020.8308 
  52957 	10020.8254 
  52959 	10020.825 
  52961 	10020.8341 
  52964 	10020.8274 
  52966 	10020.8306 
  52968 	10020.8279 
  52970 	10020.8346 
  52972 	10020.8276 
  52974 	10020.8412 
  52976 	10020.8296 
  52978 	10020.8179 
  52981 	10020.8272 
  52983 	10020.832 
  52985 	10020.826 
  52987 	10020.8225 
  52989 	10020.8232 
  52991 	10020.8317 
  52993 	10020.8335 
  52996 	10020.8261 
  52998 	10020.8284 
  53000 	10020.8275 
  53002 	10020.8232 
  53004 	10020.8323 
  53006 	10020.8285 
  53008 	10020.8392 
  53010 	10020.8406 
  53012 	10020.8394 
  53015 	10020.8323 
  53017 	10020.8364 
  53019 	10020.8363 
  53021 	10020.835 
  53023 	10020.8297 
  53025 	10020.8418 
  53027 	10020.8342 
  53029 	10020.8247 
  53032 	10020.8299 
  53034 	10020.8279 
  53036 	10020.8412 
  53038 	10020.8412 
  53040 	10020.8257 
  53042 	10020.8247 
  53044 	10020.8436 
  53047 	10020.854 
  53049 	10020.8471 
  53051 	10020.8319 
  53053 	10020.8288 
  53055 	10020.8361 
  53057 	10020.8371 
  53059 	10020.8356 
  53061 	10020.8515 
  53063 	10020.8555 
  53066 	10020.8476 
  53068 	10020.8477 
  53070 	10020.8444 
  53072 	10020.833 
  53074 	10020.832 
  53076 	10020.8379 
  53078 	10020.8295 
  53081 	10020.8322 
  53083 	10020.8361 
  53085 	10020.8429 
  53087 	10020.8539 
  53089 	10020.8379 
  53091 	10020.8447 
  53093 	10020.8384 
  53095 	10020.8331 
  53097 	10020.8434 
  53100 	10020.8314 
  53102 	10020.8348 
  53104 	10020.8383 
  53106 	10020.8365 
  53108 	10020.8326 
  53110 	10020.8363 
  53112 	10020.8371 
  53115 	10020.8276 
  53117 	10020.8318 
  53119 	10020.8319 
  53121 	10020.8353 
  53123 	10020.8376 
  53125 	10020.8396 
  53127 	10020.8448 
  53129 	10020.8362 
  53132 	10020.8373 
  53134 	10020.8405 
  53136 	10020.8398 
  53138 	10020.8477 
  53140 	10020.8472 
  53142 	10020.8333 
  53144 	10020.8343 
  53146 	10020.8469 
  53148 	10020.8284 
  53151 	10020.8479 
  53153 	10020.8429 
  53155 	10020.8388 
  53157 	10020.8403 
  53159 	10020.8456 
  53161 	10020.8401 
  53163 	10020.8413 
  53166 	10020.8496 
  53168 	10020.8304 
  53170 	10020.8309 
  53172 	10020.8392 
  53174 	10020.8512 
  53176 	10020.8382 
  53178 	10020.8343 
  53180 	10020.8455 
  53183 	10020.8363 
  53185 	10020.8426 
  53187 	10020.8485 
  53189 	10020.8372 
  53191 	10020.8333 
  53193 	10020.8317 
  53195 	10020.8363 
  53197 	10020.8333 
  53200 	10020.8284 
  53202 	10020.8394 
  53204 	10020.8394 
  53206 	10020.8342 
  53208 	10020.8394 
  53210 	10020.8369 
  53212 	10020.8297 
  53214 	10020.8423 
  53217 	10020.8461 
  53219 	10020.837 
  53221 	10020.8421 
  53223 	10020.8423 
  53225 	10020.8451 
  53227 	10020.8318 
  53229 	10020.8395 
  53231 	10020.8471 
  53234 	10020.8441 
  53236 	10020.8461 
  53238 	10020.849 
  53240 	10020.8381 
  53242 	10020.8357 
  53244 	10020.8358 
  53246 	10020.8435 
  53248 	10020.8426 
  53251 	10020.8421 
  53253 	10020.8452 
  53255 	10020.8488 
  53257 	10020.8544 
  53259 	10020.8457 
  53261 	10020.8556 
  53263 	10020.8381 
  53265 	10020.8483 
  53268 	10020.8432 
  53270 	10020.8467 
  53272 	10020.8474 
  53274 	10020.8434 
  53276 	10020.8504 
  53278 	10020.8422 
  53280 	10020.842 
  53282 	10020.8404 
  53285 	10020.8478 
  53287 	10020.8409 
  53289 	10020.8346 
  53291 	10020.8325 
  53293 	10020.8523 
  53295 	10020.8426 
  53297 	10020.8402 
  53299 	10020.8457 
  53302 	10020.8443 
  53304 	10020.8426 
  53306 	10020.8466 
  53308 	10020.8501 
  53310 	10020.8487 
  53312 	10020.8473 
  53314 	10020.8393 
  53316 	10020.8412 
  53319 	10020.8527 
  53321 	10020.8499 
  53323 	10020.8431 
  53325 	10020.8439 
  53327 	10020.8488 
  53329 	10020.8495 
  53331 	10020.8514 
  53333 	10020.8524 
  53336 	10020.8563 
  53338 	10020.8494 
  53340 	10020.8519 
  53342 	10020.8509 
  53344 	10020.8443 
  53346 	10020.8477 
  53348 	10020.849 
  53351 	10020.854 
  53353 	10020.8418 
  53355 	10020.8499 
  53357 	10020.8474 
  53359 	10020.8448 
  53361 	10020.848 
  53363 	10020.8448 
  53365 	10020.8565 
  53367 	10020.8418 
  53370 	10020.8488 
  53372 	10020.8529 
  53374 	10020.8427 
  53376 	10020.8475 
  53378 	10020.8461 
  53380 	10020.8518 
  53382 	10020.8566 
  53384 	10020.8598 
  53387 	10020.8524 
  53389 	10020.857 
  53391 	10020.8559 
  53393 	10020.8533 
  53395 	10020.8563 
  53397 	10020.8543 
  53399 	10020.847 
  53401 	10020.8506 
  53404 	10020.8527 
  53406 	10020.8503 
  53408 	10020.8491 
  53410 	10020.8677 
  53412 	10020.858 
  53414 	10020.8494 
  53416 	10020.8534 
  53418 	10020.8584 
  53421 	10020.8538 
  53423 	10020.8549 
  53425 	 10020.85 
  53427 	10020.8473 
  53429 	10020.8529 
  53431 	10020.8536 
  53433 	10020.8632 
  53436 	10020.8432 
  53438 	10020.8452 
  53440 	10020.8588 
  53442 	10020.8508 
  53444 	10020.8511 
  53446 	10020.8422 
  53448 	10020.8532 
  53450 	10020.8619 
  53452 	10020.8576 
  53455 	10020.8488 
  53457 	10020.856 
  53459 	10020.8609 
  53461 	10020.8661 
  53463 	10020.8417 
  53465 	10020.8501 
  53467 	10020.8626 
  53470 	10020.8532 
  53472 	10020.8475 
  53474 	10020.8621 
  53476 	10020.842 
  53478 	10020.8553 
  53480 	10020.8597 
  53482 	10020.8569 
  53484 	10020.8607 
  53487 	10020.8543 
  53489 	10020.8506 
  53491 	10020.8566 
  53493 	10020.8626 
  53495 	10020.8465 
  53497 	10020.852 
  53499 	10020.8587 
  53501 	10020.8589 
  53504 	10020.8594 
  53506 	10020.8632 
  53508 	10020.8584 
  53510 	10020.8486 
  53512 	10020.8491 
  53514 	10020.8566 
  53516 	10020.8644 
  53518 	10020.8566 
  53521 	10020.8542 
  53523 	10020.8534 
  53525 	10020.858 
  53527 	10020.868 
  53529 	10020.8599 
  53531 	10020.8573 
  53533 	10020.8542 
  53535 	10020.8555 
  53537 	10020.8576 
  53540 	10020.8695 
  53542 	10020.8585 
  53544 	10020.8461 
  53546 	10020.8632 
  53548 	10020.8538 
  53550 	10020.8607 
  53552 	10020.8632 
  53555 	10020.8613 
  53557 	10020.8635 
  53559 	10020.8624 
  53561 	10020.8563 
  53563 	10020.8644 
  53565 	10020.8632 
  53567 	10020.8569 
  53569 	10020.8523 
  53572 	10020.8664 
  53574 	10020.8751 
  53576 	10020.8711 
  53578 	10020.862 
  53580 	10020.8724 
  53582 	10020.8677 
  53584 	10020.8657 
  53586 	10020.8714 
  53589 	10020.8696 
  53591 	10020.8723 
  53593 	10020.8692 
  53595 	10020.853 
  53597 	10020.8546 
  53599 	10020.8488 
  53601 	10020.8724 
  53603 	10020.8663 
  53606 	10020.8608 
  53608 	10020.8594 
  53610 	10020.8678 
  53612 	10020.8662 
  53614 	10020.8508 
  53616 	10020.8629 
  53618 	10020.8688 
  53620 	10020.8838 
  53623 	10020.8635 
  53625 	10020.8583 
  53627 	10020.8637 
  53629 	10020.8681 
  53631 	10020.8744 
  53633 	 10020.86 
  53635 	10020.8685 
  53637 	10020.8751 
  53640 	10020.8746 
  53642 	10020.8653 
  53644 	10020.8744 
  53646 	 10020.87 
  53648 	10020.8729 
  53650 	10020.8674 
  53652 	10020.8604 
  53654 	10020.8659 
  53657 	10020.8822 
  53659 	10020.8752 
  53661 	10020.8568 
  53663 	10020.8621 
  53665 	10020.8751 
  53667 	10020.8608 
  53669 	10020.8665 
  53671 	10020.8716 
  53674 	10020.8611 
  53676 	10020.8565 
  53678 	10020.8558 
  53680 	10020.8594 
  53682 	10020.8685 
  53684 	10020.872 
  53686 	10020.8596 
  53688 	10020.8662 
  53691 	10020.8696 
  53693 	10020.8635 
  53695 	10020.8611 
  53697 	10020.8754 
  53699 	10020.8796 
  53701 	10020.8849 
  53703 	10020.8689 
  53705 	10020.8751 
  53708 	10020.8751 
  53710 	10020.8725 
  53712 	10020.882 
  53714 	10020.8779 
  53716 	10020.8773 
  53718 	10020.8705 
  53720 	10020.8607 
  53723 	10020.8716 
  53725 	10020.8721 
  53727 	10020.8789 
  53729 	10020.8742 
  53731 	10020.8703 
  53733 	10020.8797 
  53735 	10020.8854 
  53737 	10020.8806 
  53739 	10020.8793 
  53742 	10020.879 
  53744 	10020.8795 
  53746 	10020.8562 
  53748 	10020.8802 
  53750 	10020.8718 
  53752 	10020.8768 
  53754 	10020.8789 
  53756 	10020.875 
  53759 	10020.875 
  53761 	10020.8745 
  53763 	10020.8737 
  53765 	10020.8729 
  53767 	10020.8784 
  53769 	10020.8819 
  53771 	10020.8736 
  53774 	10020.8698 
  53776 	10020.8811 
  53778 	10020.8863 
  53780 	10020.8813 
  53782 	10020.8857 
  53784 	10020.8863 
  53786 	10020.8781 
  53788 	10020.8756 
  53790 	10020.8783 
  53793 	10020.8748 
  53795 	10020.8793 
  53797 	10020.8788 
  53799 	10020.8752 
  53801 	10020.8852 
  53803 	10020.8866 
  53805 	10020.8894 
  53808 	10020.8811 
  53810 	10020.8899 
  53812 	10020.8881 
  53814 	10020.8896 
  53816 	10020.8829 
  53818 	10020.8835 
  53820 	10020.8918 
  53822 	10020.8832 
  53824 	10020.8848 
  53827 	10020.8836 
  53829 	10020.8803 
  53831 	10020.8747 
  53833 	10020.8831 
  53835 	10020.8911 
  53837 	10020.8951 
  53839 	10020.8946 
  53841 	10020.8851 
  53844 	 10020.89 
  53846 	10020.8934 
  53848 	10020.8863 
  53850 	10020.8891 
  53852 	10020.895 
  53854 	10020.8938 
  53856 	10020.8855 
  53859 	10020.8949 
  53861 	10020.8947 
  53863 	10020.8859 
  53865 	10020.8932 
  53867 	10020.9019 
  53869 	10020.8946 
  53871 	10020.8975 
  53873 	10020.8928 
  53876 	10020.8967 
  53878 	10020.8877 
  53880 	10020.8877 
  53882 	10020.8959 
  53884 	10020.8999 
  53886 	10020.8988 
  53888 	10020.8901 
  53890 	10020.8976 
  53892 	10020.8909 
  53895 	10020.8932 
  53897 	10020.9037 
  53899 	10020.8946 
  53901 	10020.8822 
  53903 	10020.8855 
  53905 	10020.8996 
  53907 	10020.8987 
  53910 	10020.8817 
  53912 	10020.8869 
  53914 	10020.9028 
  53916 	10020.9011 
  53918 	10020.9065 
  53920 	10020.9005 
  53922 	10020.9022 
  53924 	10020.9097 
  53926 	10020.8883 
  53929 	10020.9011 
  53931 	10020.9067 
  53933 	10020.9054 
  53935 	10020.8947 
  53937 	10020.8913 
  53939 	10020.9007 
  53941 	10020.8861 
  53944 	10020.8889 
  53946 	10020.9005 
  53948 	10020.8953 
  53950 	10020.8861 
  53952 	10020.8897 
  53954 	10020.8868 
  53956 	10020.8915 
  53958 	10020.9007 
  53961 	10020.8962 
  53963 	10020.8811 
  53965 	10020.8756 
  53967 	10020.8915 
  53969 	10020.9006 
  53971 	10020.8909 
  53973 	10020.8867 
  53975 	10020.899 
  53978 	10020.9044 
  53980 	10020.8969 
  53982 	10020.8917 
  53984 	10020.8895 
  53986 	10020.9001 
  53988 	10020.8978 
  53990 	10020.8901 
  53992 	10020.9065 
  53995 	10020.9002 
  53997 	10020.8967 
  53999 	10020.8844 
  54001 	10020.8921 
  54003 	10020.8991 
  54005 	10020.8927 
  54007 	10020.9055 
  54009 	10020.8994 
  54012 	10020.9008 
  54014 	10020.9058 
  54016 	10020.9008 
  54018 	10020.905 
  54020 	10020.9005 
  54022 	10020.8986 
  54024 	10020.908 
  54026 	10020.9001 
  54029 	10020.9039 
  54031 	10020.8979 
  54033 	10020.9031 
  54035 	10020.9142 
  54037 	10020.903 
  54039 	10020.8973 
  54041 	10020.8945 
  54043 	10020.9019 
  54046 	10020.8993 
  54048 	10020.9016 
  54050 	10020.9101 
  54052 	10020.9086 
  54054 	10020.9051 
  54056 	10020.8984 
  54058 	10020.9044 
  54060 	10020.9147 
  54063 	10020.8985 
  54065 	10020.9015 
  54067 	10020.9102 
  54069 	10020.9124 
  54071 	10020.8999 
  54073 	10020.8986 
  54075 	10020.9086 
  54077 	10020.9035 
  54080 	10020.8976 
  54082 	10020.9061 
  54084 	10020.9077 
  54086 	10020.909 
  54088 	10020.912 
  54090 	10020.9077 
  54092 	10020.899 
  54095 	10020.9008 
  54097 	10020.9129 
  54099 	10020.9059 
  54101 	10020.9105 
  54103 	10020.9122 
  54105 	10020.9003 
  54107 	10020.9102 
  54109 	10020.9114 
  54111 	10020.9158 
  54114 	10020.9043 
  54116 	10020.9056 
  54118 	10020.9054 
  54120 	10020.9121 
  54122 	10020.9121 
  54124 	10020.9055 
  54126 	10020.8966 
  54128 	10020.9004 
  54131 	10020.8942 
  54133 	10020.908 
  54135 	10020.9088 
  54137 	10020.9136 
  54139 	10020.9092 
  54141 	10020.9057 
  54143 	10020.9105 
  54146 	10020.9053 
  54148 	10020.9194 
  54150 	 10020.91 
  54152 	10020.9019 
  54154 	10020.9044 
  54156 	10020.9016 
  54158 	10020.9041 
  54160 	10020.9115 
  54162 	10020.9054 
  54165 	10020.9132 
  54167 	10020.9042 
  54169 	10020.8986 
  54171 	10020.9103 
  54173 	10020.9163 
  54175 	10020.9063 
  54177 	10020.9006 
  54180 	10020.9088 
  54182 	10020.9042 
  54184 	10020.8999 
  54186 	10020.9083 
  54188 	10020.9055 
  54190 	10020.9117 
  54192 	10020.915 
  54194 	10020.899 
  54196 	10020.9055 
  54199 	10020.9174 
  54201 	10020.9077 
  54203 	10020.9091 
  54205 	10020.9067 
  54207 	10020.9068 
  54209 	10020.9057 
  54211 	10020.9039 
  54213 	10020.9081 
  54216 	10020.9097 
  54218 	10020.9099 
  54220 	10020.9063 
  54222 	10020.9091 
  54224 	10020.9069 
  54226 	10020.9125 
  54228 	10020.9083 
  54230 	10020.9025 
  54233 	10020.9047 
  54235 	10020.9066 
  54237 	10020.9181 
  54239 	10020.9131 
  54241 	10020.9108 
  54243 	10020.9212 
  54245 	10020.9219 
